;meshterms;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
553;chemical phenomena;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
554;substance abuse detection;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
555;secondary prevention;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
556;total quality management;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
557;cultural evolution;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
558;vital capacity;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
559;helsinki declaration;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
560;reference values;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
561;decision trees;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
562;vascular resistance;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
563;death certificates;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
564;international agencies;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
565;new york;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
566;alberta;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
567;argentina;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
568;social adjustment;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
569;genetic counseling;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
570;marijuana abuse;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
571;diabetes mellitus;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
572;horses;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
573;confidence intervals;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
574;cell movement;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
575;pan troglodytes;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
576;total lung capacity;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
577;luminescence;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
578;drug interactions;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
579;plasma;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
580;minnesota;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
581;education;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
582;parenting;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
583;human rights abuses;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
584;drug administration schedule;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
585;preoperative period;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
586;ultrasonography;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00641025641025641;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
587;caribbean region;0.0;0.006329113924050633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006329113924050633;0.0;0.0020014415570685944;0.0006329113924050633;0.006329113924050633
588;executive function;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
589;clothing;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
590;dietary supplements;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
591;hydroxyethyl starch derivatives;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
592;learning;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
593;memory;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
594;foundations;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
595;sicily;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
596;developmental disabilities;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
597;genetic therapy;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
598;patient dropouts;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
599;sports;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
600;community participation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
601;terminally ill;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
602;massachusetts;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
603;blood coagulation disorders;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
604;africa;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
605;genetic engineering;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.00641025641025641;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
606;homosexuality;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
607;siphonaptera;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
608;hysterectomy;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.00641025641025641;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
609;embryo transfer;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.00641025641025641;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
610;boston;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
611;publications;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
612;neurosecretion;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
613;jurisprudence;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.00641025641025641;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
614;stem cell research;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
615;international law;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
616;negotiating;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
617;fracture healing;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
618;immunohistochemistry;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
619;intraoperative period;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
620;zoonoses;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
621;ac133 antigen;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
622;hematopoietic stem cell mobilization;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
623;edema;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
624;drug users;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
625;genome;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
626;refusal to participate;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
627;neurosurgery;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
628;mammals;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
629;tilapia;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
630;porosity;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
631;neurophysiology;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
632;tuberculin test;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
633;bone marrow;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
634;unsafe sex;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
635;herbal medicine;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
636;lenograstim;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
637;nutritional status;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
638;mass screening;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
639;energy intake;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
640;homeless persons;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0019888538743197356;0.000628930817610063;0.006289308176100629
641;professional practice;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
642;legal guardians;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
643;pancreas transplantation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
644;microcirculation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
645;immunologic memory;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
646;tissue preservation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
647;united nations;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
648;weight loss;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
649;shock;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
650;beauty;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
651;graft vs host disease;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
652;queensland;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
653;eye;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
654;psychoanalytic theory;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
655;patient transfer;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
656;assisted circulation;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
657;state government;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
658;london;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
659;ipilimumab;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
660;consciousness;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
661;sibling relations;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
662;educational measurement;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
663;oman;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
664;health care sector;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
665;nicaragua;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
666;unnecessary procedures;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
667;law enforcement;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
668;tattooing;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
669;blindness;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
670;christianity;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0;0.0;0.0;0.0;0.0;0.005747126436781609;0.0;0.0018174009541197583;0.0005747126436781609;0.005747126436781609
