;keywords;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
657;eligibility;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
658;animal research ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
659;biomedical practices;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
660;bioartificial pancreas;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
661;human research ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
662;translational research ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
663;public interest;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
664;welfare;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
665;slippery slopes;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
666;gift relationship;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
667;medical practitioners;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
668;marcel mauss;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
669;hepatocellular carcinoma;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
670;kidney paired exchange;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
671;kidney donors;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
672;xenozoonosis;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
673;regenerative medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
674;gene editing;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
675;spanish;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
676;latino;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
677;hispanic;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
678;culturally sensitive;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
679;surgical technique;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
680;donor and recipient selection;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
681;adults;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
682;irreversibility;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
683;autonomy interests;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
684;assisted death;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
685;reanimation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
686;considerations ethiques;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
687;allogreffe de cellules hematopoietiques;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
688;allogeneic stem cell transplant;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
689;emile durkheim;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
690;emerging biotechnologies;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
691;storage;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
692;scarce supply;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
693;uncontrolled;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
694;doctrine of the double effect;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
695;value of life;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
696;insurance;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
697;donor management;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
698;congenital heart disease;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
699;transition of care;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
700;donation after circulatory;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
701;legislatio;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
702;sickle cell trait;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
703;genetic testing;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
704;apol1;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
705;transplant staff;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
706;liver transplant patients;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
707;human organs;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
708;chimera;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
709;animals containing human material;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
710;animals;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
711;ethnicity;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
712;pediatric heart failure;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
713;pediatric cardiac transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
714;destination therapy;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
715;virtue ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
716;ovarian tissue cryopreservation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
717;oncofertility;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
718;health;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
719;conjoined twins;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
720;child organ trafficking;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
721;ovarian tissue transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
722;trafficking of human being for organ removal;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
723;code of ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
724;randomized controlled trial;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
725;evidence;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
726;pico;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
727;management;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
728;business;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
729;united network for organ;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
730;cerebrum;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
731;cerebellum;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
732;moral sociology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
733;netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
734;ethics and public policy discipline;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
735;vascularized composite allografts;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
736;eurotransplant;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
737;organ waiting list;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
738;organ transplant waiting list;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
739;meld;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
740;luck egalitarianism;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
741;regulatory aspects;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
742;religious studies;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
743;policy methodology;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
744;moral theory;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
745;societal;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
746;recommendations;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
747;nonheart beating donation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
748;bioethical principles;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
749;interspecies chimera;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
750;utility;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
751;paediatric priority;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
752;renal failure;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
753;living kidney transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
754;end stage renal disease;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
755;smoking cessation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
756;nicotine dependence;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
757;carbon monoxide;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
758;brain death laws;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
759;uniform determination of death act;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
760;biomedical research;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
761;assisted reproduction;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
762;disability rights;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
763;public health ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.00641025641025641;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
764;microvascular surgery;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
765;history of medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
766;facial transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
767;stem cell transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
768;public;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
769;private;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
770;counselling;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
771;collection;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
772;banking;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
773;canada;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
774;lichenoid inflammation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
775;face transplantation;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
776;nursing ethics;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
777;health inequalities;0.0;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0015425744683748195;0.0004878048780487805;0.004878048780487805
