;lemmas;df_2021;df_2022;total;min;std;mean;max
1428;inhibit;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1429;uracil;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1430;luminescence;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1431;assistance;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1432;manifestation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1433;organism;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1434;invest;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1435;dktk;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1436;gba;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1437;dissemination;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1438;pitfall;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1439;participate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1440;etc;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1441;id;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1442;globally;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1443;spread;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1444;contagious;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1445;thousand;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1446;socioeconomic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1447;104;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1448;institution;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1449;openly;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1450;33;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1451;depolarization;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1452;repolarization;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1453;http://covidterm.imicams.ac.cn;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1454;url;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1455;online;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1456;887;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1457;qualifier;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1458;724;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1459;464;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1460;respectively;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1461;core;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1462;social;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1463;root;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1464;hypothesize;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1465;p=0.006;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1466;permissive;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1467;two-;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1468;side;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1469;hour;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1470;completeness;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1471;lens;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1472;pre;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1473;simultaneously;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1474;delay;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1475;operatively;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1476;far;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1477;neighbour;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1478;p=0.036;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1479;p=0.043;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1480;recommend;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1481;geometric;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1482;auc)=0.638;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1483;virtual;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1484;42.55;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1485;86.50;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1486;pass;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1487;immediate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1488;56.10;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1489;synaptic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1490;post;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1491;median;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1492;nuanced;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1493;confer;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1494;s;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1495;pay;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1496;age;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1497;comma;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1498;relevant;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1499;noise;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1500;style;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1501;frontier;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1502;strive;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1503;cinahl;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1504;clarivate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1505;embase;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1506;manuscript;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1507;unit;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1508;77;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1509;csv;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1510;temporal;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1511;endnote;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1512;subscription;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1513;bone;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1514;variety;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1515;deduplicate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1516;2016;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1517;presentation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1518;scopus;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1519;proquest;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1520;dissertation;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1521;cope;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1522;23,730;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1523;excite;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1524;plos;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1525;replicate;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1526;microscopic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1527;37.10+/-17.27;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1528;array;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1529;video;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1530;action;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1531;reminder;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1532;9;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1533;nct04620798;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1534;clinicaltrials.gov;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1535;prospectively;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1536;longitudinal;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1537;arm;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1538;lab;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1539;fibrosis;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1540;recruitment;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1541;send;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1542;part;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1543;instructional;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1544;cytochrome;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1545;discuss;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1546;logistic;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
1547;mask;0.024390243902439025;0.0;0.024390243902439025;0.024390243902439025;;0.024390243902439025;0.024390243902439025
